P (kW);Date;Time Frame;(Ta)¡C;Tm (¡C);I3 (W/m2);I15 (W/m2);;
0,049466667;10/24/13 5:53 PM;17;18,861;14,75716667;0;0,896666667;;
0;10/24/13 6:53 PM;18;17,0825;12,37516667;0;0,338333333;;
0;10/24/13 7:53 PM;19;15,95783333;11,33583333;0;0,58;;
0;10/24/13 8:53 PM;20;15,3355;10,684;0;0,58;;
0;10/24/13 9:53 PM;21;14,96916667;10,35583333;0;0,308;;
0;0;22;0;0;0;0;;
0;0;23;0;0;0;0;;
0;0;24;0;0;0;0;;
0;0;1;0;0;0;0;;
0;0;2;0;0;0;0;;
0;0;3;0;0;0;0;;
0;10/25/13 4:53 AM;4;13,09216667;10,1565;0;0,011372549;;
0;10/25/13 5:53 AM;5;12,976;10,00433333;0;0,021666667;;
25,58451667;10/25/13 6:53 AM;6;13,50533333;11,20783333;35,94566667;38,82083333;;
128,9725667;10/25/13 7:53 AM;7;15,964;16,36183333;152,4621667;195,0035;;
286,9410333;10/25/13 8:53 AM;8;18,9235;26,52166667;334,8015;424,5186667;;
465,2630833;10/25/13 9:53 AM;9;21,9095;33,56866667;521,3428333;618,4678333;;
435,1666167;10/25/13 10:53 AM;10;23,627;38,94983333;516,9176667;408,3338333;;
489,6079667;10/25/13 11:53 AM;11;24,67983333;42,22966667;558,7681667;584,783;;
352,2085333;10/25/13 12:53 PM;12;24,41;34,82333333;413,1448333;549,8383333;;
410,35085;10/25/13 1:53 PM;13;24,36483333;32,45416667;470,2425;610,614;;
299,3525167;10/25/13 2:53 PM;14;23,67833333;30,08133333;359,8225;450,5226667;;
144,3876;10/25/13 3:53 PM;15;22,16083333;24,13866667;199,8713333;232,422;;
22,56643333;10/25/13 4:53 PM;16;20,16883333;18,73666667;23,02116667;44,73083333;;
0,067066667;10/25/13 5:53 PM;17;18,62933333;16,24783333;0;1,081;;
0;10/25/13 6:53 PM;18;17,7915;14,876;0;1,0215;;
0;10/25/13 7:53 PM;19;17,43816667;15,36116667;0;0,58;;
0;10/25/13 8:53 PM;20;17,825;16,44616667;0;0,58;;
0;10/25/13 9:43 PM;21;18,4508;17,0944;0;0,58;;
0;0;22;0;0;0;0;;
0;0;23;0;0;0;0;;
0;0;24;0;0;0;0;;
0;0;1;0;0;0;0;;
0;0;2;0;0;0;0;;
0;0;3;0;0;0;0;;
0;10/26/13 4:53 AM;4;16,28266667;14,60516667;0;0,58;;
0;10/26/13 5:53 AM;5;15,8825;13,4035;0;0,58;;
13,59083333;10/26/13 6:53 AM;6;15,68516667;12,57316667;18,345;30,88183333;;
126,8455532;10/26/13 7:43 AM;7;17,1938;15,7324;167,562766;210,226383;;
271,0839216;10/26/13 8:58 AM;8;19,7452;22,0196;330,765098;387,0654902;;
448,5018;10/26/13 9:58 AM;9;21,2755;28,75183333;508,3121667;628,1906667;;
540,8744;10/26/13 10:58 AM;10;21,63483333;30,24066667;602,5358333;720,9335;;
575,6037;10/26/13 11:58 AM;11;22,2375;32,39316667;658,4751667;774,975;;
544,2668667;10/26/13 12:58 PM;12;22,617;31,689;629,45;729,1463333;;
460,6964167;10/26/13 1:58 PM;13;22,699;30,723;536,1768333;617,6453333;;
320,8794667;10/26/13 2:58 PM;14;22,27016667;27,23516667;389,5431667;448,1735;;
147,9095;10/26/13 3:58 PM;15;20,67533333;22,22466667;201,927;238,8656667;;
21,15401667;10/26/13 4:58 PM;16;18,803;16,83783333;20,23983333;47,48083333;;
0,03575;10/26/13 5:58 PM;17;17,217;13,417;0;0,828833333;;
0;10/26/13 6:58 PM;18;16,12433333;11,42683333;0;0,8935;;
0;10/26/13 7:58 PM;19;16,1005;12,131;0;0,886166667;;
0;10/26/13 8:58 PM;20;16,55883333;14,29516667;0;0,6925;;
0;10/26/13 9:58 PM;21;16,17716667;13,38816667;0;1,112166667;;
0;0;22;0;0;0;0;;
0;0;23;0;0;0;0;;
0;0;24;0;0;0;0;;
0;0;1;0;0;0;0;;
0;0;2;0;0;0;0;;
0;0;3;0;0;0;0;;
0;10/27/13 4:58 AM;4;15,34566667;13,63716667;0;1,135319149;;
0;10/27/13 5:58 AM;5;15,9425;13,791;0;1,16;;
13,81616667;10/27/13 6:58 AM;6;15,064;11,32416667;19,56283333;29,6665;;
80,70415;10/27/13 7:58 AM;7;16,69033333;16,12866667;99,72083333;116,2298333;;
118,1474167;10/27/13 8:58 AM;8;19,02816667;19,5855;148,3041667;152,6326667;;
158,1152667;10/27/13 9:58 AM;9;20,27466667;20,79783333;188,9728333;194,8543333;;
267,0483667;10/27/13 10:58 AM;10;21,6535;26,17516667;317,056;328,0243333;;
400,94845;10/27/13 11:58 AM;11;22,21783333;28,641;448,351;553,943;;
526,1535;10/27/13 12:58 PM;12;22,48116667;32,4505;606,7015;666,5506667;;
462,37935;10/27/13 1:58 PM;13;22,73233333;31,64766667;533,585;616,1223333;;
319,3310333;10/27/13 2:58 PM;14;22,76583333;28,41066667;387,3815;444,7596667;;
143,7900833;10/27/13 3:58 PM;15;21,24816667;22,67633333;196,6598333;238,0968333;;
19,01086667;10/27/13 4:58 PM;16;19,29283333;17,42783333;16,8905;47,09283333;;
0,038566667;10/27/13 5:58 PM;17;17,69766667;14,11316667;0;0,832166667;;
0;10/27/13 6:58 PM;18;16,26116667;12,061;0;1,053166667;;
0;10/27/13 7:58 PM;19;15,68933333;11,58866667;0;0,58;;
0;10/27/13 8:58 PM;20;14,92816667;11,14283333;0;0,58;;
0;10/27/13 9:48 PM;21;14,4286;10,3188;0;0,664181818;;
0;0;22;0;0;0;0;;
0;0;23;0;0;0;0;;
0;0;24;0;0;0;0;;
0;0;1;0;0;0;0;;
0;0;2;0;0;0;0;;
0;0;3;0;0;0;0;;
0;10/28/13 4:58 AM;4;13,2495;11,70816667;0;1,135319149;;
0;10/28/13 5:58 AM;5;12,88933333;10,84366667;0;1,16;;
8,01355;10/28/13 6:58 AM;6;12,97933333;11,71483333;13,97833333;15,7165;;
81,6484;10/28/13 7:58 AM;7;14,09616667;14,053;99,79683333;106,9048333;;
263,4698333;10/28/13 8:58 AM;8;16,55166667;22,11733333;296,6016667;376,2443333;;
449,5487167;10/28/13 9:58 AM;9;20,20533333;32,12983333;473,3008333;618,5241667;;
520,99245;10/28/13 10:58 AM;10;22,46366667;39,79433333;595,9751667;721,4171667;;
552,1567333;10/28/13 11:58 AM;11;23,74266667;38,912;642,1275;755,4455;;
519,7017333;10/28/13 12:58 PM;12;24,66483333;39,94916667;606,1906667;705,2393333;;
437,2645;10/28/13 1:58 PM;13;23,88033333;33,36466667;511,4863333;591,6943333;;
302,1553667;10/28/13 2:58 PM;14;23,1115;28,68366667;369,1006667;425,17;;
132,9895;10/28/13 3:58 PM;15;21,57533333;23,0265;176,68;215,3238333;;
18,56111667;10/28/13 4:58 PM;16;19,51533333;17,5365;19,93633333;36,96766667;;
0,017233333;10/28/13 5:58 PM;17;17,87183333;14,9195;0;0,744333333;;
0;10/28/13 6:58 PM;18;16,51466667;12,53816667;0;1,111666667;;
0;10/28/13 7:58 PM;19;15,441;11,246;0;0,752166667;;
0;10/28/13 8:58 PM;20;14,99616667;10,8155;0;1,045666667;;
0;10/28/13 9:58 PM;21;14,446;10,58483333;0;0,590166667;;
0;0;22;0;0;0;0;;
0;0;23;0;0;0;0;;
0;0;24;0;0;0;0;;
0;0;1;0;0;0;0;;
0;0;2;0;0;0;0;;
0;0;3;0;0;0;0;;
0;10/29/13 4:58 AM;4;14,17416667;13,20933333;0;1,135319149;;
0;10/29/13 5:58 AM;5;15,01583333;14,11866667;0;1,16;;
4,075516667;10/29/13 6:58 AM;6;15,75683333;14,76583333;8,417833333;9,63;;
37,93363333;10/29/13 7:58 AM;7;17,0975;17,3475;54,481;57,0975;;
94,91306667;10/29/13 8:58 AM;8;18,61233333;19,84733333;121,3163333;124,2985;;
141,8195833;10/29/13 9:58 AM;9;19,4825;23,28333333;163,2185;203,9025;;
342,0114;10/29/13 10:58 AM;10;20,89;31,11516667;414,5803333;533,6188333;;
548,0178833;10/29/13 11:58 AM;11;21,719;39,93466667;632,1996667;743,7551667;;
505,9622167;10/29/13 12:58 PM;12;23,53583333;41,0835;593,413;686,19;;
424,57695;10/29/13 1:58 PM;13;24,88166667;40,23916667;500,0185;569,3495;;
291,95835;10/29/13 2:58 PM;14;24,92333333;35,01616667;353,2666667;406,4658333;;
126,99995;10/29/13 3:58 PM;15;22,568;24,139;163,7648333;208,508;;
17,61176667;10/29/13 4:58 PM;16;20,16966667;17,87433333;17,0805;35,6955;;
0,0224;10/29/13 5:58 PM;17;18,1765;14,47466667;0;0,724;;
0;10/29/13 6:58 PM;18;16,662;12,6955;0;1,558833333;;
0;10/29/13 7:58 PM;19;15,84283333;11,68966667;0;0,599333333;;
0;10/29/13 8:58 PM;20;15,223;11,04783333;0;0,58;;
0;10/29/13 9:48 PM;21;14,6716;10,3766;0;0,58;;
0;0;22;0;0;0;0;;
0;0;23;0;0;0;0;;
0;0;24;0;0;0;0;;
0;0;1;0;0;0;0;;
0;0;2;0;0;0;0;;
0;0;3;0;0;0;0;;
0;10/30/13 4:58 AM;4;15,86133333;14,555;0;0,195531915;;
0;10/30/13 5:58 AM;5;16,08533333;15,06633333;0;0,418166667;;
7,66015;10/30/13 6:58 AM;6;16,07816667;14,5025;12,85766667;14,5745;;
117,4009667;10/30/13 7:58 AM;7;16,85433333;16,58483333;138,0693333;188,5111667;;
298,9207;10/30/13 8:58 AM;8;20,01366667;25,99716667;357,5331667;455,6605;;
449,09905;10/30/13 9:58 AM;9;22,151;34,56816667;501,0001667;617,185;;
367,2952167;10/30/13 10:58 AM;10;23,51133333;37,4315;406,4626667;589,6683333;;
426,01665;10/30/13 11:58 AM;11;24,455;39,838;505,3551667;633,8331667;;
371,7352167;10/30/13 12:58 PM;12;24,7685;37,30866667;422,9555;532,7255;;
405,6341833;10/30/13 1:58 PM;13;25,36066667;38,09566667;493,1983333;531,5133333;;
232,5158833;10/30/13 2:58 PM;14;24,4705;32,045;271,7863333;286,5861667;;
80,55873333;10/30/13 3:58 PM;15;22,5145;23,3;100,3911667;115,1841667;;
9,395216667;10/30/13 4:58 PM;16;20,20483333;17,88533333;12,7295;16,43216667;;
0;10/30/13 5:58 PM;17;18,4375;15,28083333;0;1,044;;
0;10/30/13 6:58 PM;18;17,669;14,78716667;0;1,15;;
0;10/30/13 7:58 PM;19;0;0;0;1,069666667;;
0;10/30/13 8:58 PM;20;0;0;0;0,963833333;;
0;10/30/13 9:58 PM;21;0;0;0;0;;
0;0;22;0;0;0;0;;
0;0;23;0;0;0;0;;
0;0;24;0;0;0;0;;
0;0;1;0;0;0;0;;
0;0;2;0;0;0;0;;
0;0;3;0;0;0;0;;
0;10/31/13 4:58 AM;4;0;0;0;0;;
0;10/31/13 5:58 AM;5;0;0;0;0;;
0;10/31/13 6:58 AM;6;0;0;0;0;;
0;10/31/13 7:58 AM;7;0;0;0;0;;
0;10/31/13 8:58 AM;8;0;0;0;0;;
0;10/31/13 9:58 AM;9;0;0;0;0;;
0;10/31/13 10:58 AM;10;0;0;0;0;;
0;10/31/13 11:58 AM;11;0;0;0;0;;
0;10/31/13 12:58 PM;12;0;0;0;0;;
0;10/31/13 1:58 PM;13;0;0;0;0;;
0;10/31/13 2:58 PM;14;0;0;0;0;;
0;10/31/13 3:58 PM;15;0;0;0;0;;
0;10/31/13 4:58 PM;16;0;0;0;0;;
0;10/31/13 5:58 PM;17;0;0;0;0;;
0;10/31/13 6:58 PM;18;0;0;0;0;;
0;10/31/13 7:58 PM;19;0;0;0;0;;
0;10/31/13 8:58 PM;20;0;0;0;0;;
0;10/31/13 9:58 PM;21;0;0;0;0;;
0;0;22;0;0;0;0;;
0;0;23;0;0;0;0;;
0;0;24;0;0;0;0;;
0;0;1;0;0;0;0;;
0;0;2;0;0;0;0;;
0;0;3;0;0;0;0;;
0;11/1/13 4:58 AM;4;13,28433333;11,0055;0;0,851489362;;
0;11/1/13 5:58 AM;5;13,312;11,45066667;0;0,58;;
3,776633333;11/1/13 6:58 AM;6;14,046;12,63516667;8,903;9,546;;
73,73828333;11/1/13 7:58 AM;7;14,8655;14,38466667;94,61133333;114,241;;
245,3200167;11/1/13 8:58 AM;8;17,32133333;22,6335;259,216;365,1845;;
248,2565833;11/1/13 9:58 AM;9;20,4715;23,50516667;295,3013333;388,6811667;;
313,9374833;11/1/13 10:58 AM;10;21,71366667;28,24133333;418,9185;408,1918333;;
444,4394667;11/1/13 11:58 AM;11;22,57883333;32,32166667;502,6598333;597,6816667;;
409,0085667;11/1/13 12:58 PM;12;22,85483333;30,82766667;503,0883333;472,7363333;;
392,0169167;11/1/13 1:58 PM;13;22,91533333;30,22516667;464,6128333;490,2958333;;
283,54485;11/1/13 2:58 PM;14;22,33466667;26,80566667;346,2153333;396,3816667;;
118,0938;11/1/13 3:58 PM;15;20,963;21,86466667;144,2188333;196,0638333;;
13,40686667;11/1/13 4:58 PM;16;18,96083333;16,63616667;13,04166667;27,25483333;;
0,004116667;11/1/13 5:58 PM;17;17,0185;12,87133333;0;0,220833333;;
0;11/1/13 6:58 PM;18;15,7995;11,5185;0;0,508833333;;
0;11/1/13 7:58 PM;19;15,02516667;10,48816667;0;0,58;;
0;11/1/13 8:58 PM;20;14,43633333;10,241;0;0,6065;;
0;11/1/13 9:48 PM;21;13,8036;9,724;0;1,126481481;;
0;0;22;0;0;0;0;;
0;0;23;0;0;0;0;;
0;0;24;0;0;0;0;;
0;0;1;0;0;0;0;;
0;0;2;0;0;0;0;;
0;0;3;0;0;0;0;;
0;11/2/13 4:58 AM;4;12,2445;9,104833333;0;0,762978723;;
0;11/2/13 5:58 AM;5;11,902;8,773666667;0;1,124;;
7,72205;11/2/13 6:58 AM;6;11,738;8,720333333;12,938;17,34283333;;
104,3233;11/2/13 7:58 AM;7;13,50066667;12,50583333;138,9308333;177,4333333;;
259,7658333;11/2/13 8:58 AM;8;17,027;23,85066667;293,113;398,5806667;;
330,1870667;11/2/13 9:58 AM;9;20,9785;29,601;375,2981667;473,984;;
352,433;11/2/13 10:58 AM;10;22,33833333;34,55766667;391,7813333;498,055;;
288,1409;11/2/13 11:58 AM;11;23,0805;35,15533333;352,237;482,3146667;;
395,3308667;11/2/13 12:58 PM;12;24,14033333;38,25583333;508,4621667;506,2366667;;
357,7932667;11/2/13 1:58 PM;13;23,85416667;35,38483333;430,3196667;493,7471667;;
240,99805;11/2/13 2:58 PM;14;23,32183333;30,38366667;300,282;341,7646667;;
96,5151;11/2/13 3:58 PM;15;21,83183333;23,36666667;113,8006667;164,0788333;;
14,56183333;11/2/13 4:58 PM;16;20,05833333;18,18033333;14,87083333;31,99883333;;
0;11/2/13 5:58 PM;17;18,534;15,406;0;1,024666667;;
0;11/2/13 6:58 PM;18;17,52933333;14,30116667;0;0,852666667;;
0;11/2/13 7:58 PM;19;16,72216667;13,5615;0;1,111333333;;
0;11/2/13 8:58 PM;20;16,11966667;12,52616667;0;0,647666667;;
0;11/2/13 9:48 PM;21;15,6902;12,2714;0;0,491851852;;
0;0;22;0;0;0;0;;
0;0;23;0;0;0;0;;
0;0;24;0;0;0;0;;
0;0;1;0;0;0;0;;
0;0;2;0;0;0;0;;
0;0;3;0;0;0;0;;
0;11/3/13 4:58 AM;4;13,73366667;10,458;0;0;;
0;11/3/13 5:58 AM;5;12,945;9,467333333;0;0;;
5,627333333;11/3/13 6:58 AM;6;12,7385;9,029833333;10,57283333;15,213;;
109,9660667;11/3/13 7:58 AM;7;14,66;14,02366667;164,9251667;210,3483333;;
283,1854333;11/3/13 8:58 AM;8;19,03433333;26,63866667;328,4755;456,4953333;;
440,70235;11/3/13 9:58 AM;9;21,497;30,79066667;492,0028333;613,4411667;;
522,9668333;11/3/13 10:58 AM;10;22,468;36,96233333;593,1653333;720,4511667;;
546,43715;11/3/13 11:58 AM;11;22,97116667;37,04316667;635,1488333;754,0156667;;
516,2689333;11/3/13 12:58 PM;12;23,74333333;37,44;593,5;700,8613333;;
431,3977;11/3/13 1:58 PM;13;24,10466667;35,84566667;507,1681667;594,7398333;;
298,2616667;11/3/13 2:58 PM;14;23,75683333;31,66183333;367,3131667;433,3533333;;
111,1601833;11/3/13 3:58 PM;15;22,32583333;24,07066667;135,6193333;182,585;;
11,77121667;11/3/13 4:58 PM;16;19,92366667;17,24483333;12,25516667;22,8125;;
0;11/3/13 5:58 PM;17;17,96966667;14,3025;0;1,284;;
0;11/3/13 6:48 PM;18;16,7966;13,1368;0;1,147222222;;
0;11/3/13 7:58 PM;19;17,66833333;14,73908333;0;1,135666667;;
0;11/3/13 8:58 PM;20;17,21341667;14,00975;0;0,903833333;;
0;11/3/13 9:48 PM;21;17,1586;14,1572;0;0,825925926;;
0;0;22;0;0;0;0;;
0;0;23;0;0;0;0;;
0;0;24;0;0;0;0;;
0;0;1;0;0;0;0;;
0;0;2;0;0;0;0;;
0;0;3;0;0;0;0;;
0;11/4/13 4:53 AM;4;13,83433333;10,01433333;0;1,159607843;;
0;11/4/13 5:53 AM;5;13,7685;10,292;0;0,954166667;;
4,0815;11/4/13 6:53 AM;6;14,116;10,95016667;7,944333333;13,3035;;
73,6719;11/4/13 7:53 AM;7;15,526;13,74566667;106,1661667;157,9036667;;
288,69065;11/4/13 8:53 AM;8;19,097;24,71916667;339,7621667;451,9356667;;
422,62435;11/4/13 9:53 AM;9;21,8545;32,46866667;482,508;605,0111667;;
502,0193;11/4/13 10:53 AM;10;23,37316667;39,97533333;576,2121667;699,7731667;;
533,098;11/4/13 11:53 AM;11;24,402;41,47083333;612,8503333;730,804;;
486,0541;11/4/13 12:53 PM;12;24,91166667;39,248;558,4515;657,3653333;;
364,31765;11/4/13 1:53 PM;13;25,09266667;35,73533333;428,8251667;493,508;;
240,1643667;11/4/13 2:53 PM;14;23,8225;29,21016667;301,7198333;340,0706667;;
124,1471333;11/4/13 3:53 PM;15;22,62766667;25,4035;150,6735;202,6696667;;
18,58658333;11/4/13 4:53 PM;16;20,98266667;19,39033333;20,3965;36,64116667;;
0;11/4/13 5:53 PM;17;19,50016667;16,68283333;0;0,732833333;;
0;11/4/13 6:53 PM;18;18,8695;16,20183333;0;1,16;;
0;11/4/13 7:53 PM;19;18,6145;15,91666667;0;1,16;;
0;11/4/13 8:53 PM;20;18,30716667;15,49333333;0;1,16;;
0;11/4/13 9:43 PM;21;18,627;16,043;0;1,16;;
0;0;22;0;0;0;0;;
0;0;23;0;0;0;0;;
0;0;24;0;0;0;0;;
0;0;1;0;0;0;0;;
0;0;2;0;0;0;0;;
0;0;3;0;0;0;0;;
0;11/5/13 4:53 AM;4;19,795;16,69516667;0;1,16;;
0;11/5/13 5:53 AM;5;19,91566667;17,185;0;1,16;;
6,925133333;11/5/13 6:53 AM;6;20,34366667;18,08783333;11,95916667;14,009;;
52,57941667;11/5/13 7:53 AM;7;21,384;20,96933333;72,475;77,56216667;;
91,73738333;11/5/13 8:53 AM;8;21,88116667;22,2635;119,6398333;123,3856667;;
33,37585;11/5/13 9:53 AM;9;20,58416667;20,8635;34,0165;38,7275;;
9,827883333;11/5/13 10:53 AM;10;16,19666667;15,156;16,09216667;17,57633333;;
3,381433333;11/5/13 11:53 AM;11;15,8105;15,16033333;6,440333333;8,123666667;;
106,3884333;11/5/13 12:53 PM;12;16,52683333;16,5895;124,8798333;126,302;;
216,3462;11/5/13 1:53 PM;13;18,78883333;20,12483333;238,828;245,2996667;;
76,27578333;11/5/13 2:53 PM;14;19,11933333;19,72883333;87,78083333;92,59333333;;
53,69966667;11/5/13 3:33 PM;15;19,45225;18,611;66,10692308;70,52487179;;
17,99096667;11/5/13 4:56 PM;16;18,24516667;15,89566667;21,03;24,21866667;;
0;11/5/13 5:56 PM;17;17,26783333;14,4455;0;0,58;;
0;11/5/13 6:56 PM;18;16,77116667;13,60983333;0;0,58;;
0;11/5/13 7:56 PM;19;16,73483333;14,21766667;0;0,58;;
0;11/5/13 8:56 PM;20;17,53033333;15,50183333;0;0,58;;
0;11/5/13 9:46 PM;21;17,0644;15,3872;0;0,568846154;;
0;0;22;0;0;0;0;;
0;0;23;0;0;0;0;;
0;0;24;0;0;0;0;;
0;0;1;0;0;0;0;;
0;0;2;0;0;0;0;;
0;0;3;0;0;0;0;;
0;11/6/13 4:56 AM;4;14,171;10,42966667;0;0,58;;
0;11/6/13 5:56 AM;5;14,47216667;11,6625;0;0,58;;
0,252583333;11/6/13 6:56 AM;6;15,5205;14,194;1,375666667;2,317333333;;
40,33783333;11/6/13 7:56 AM;7;16,89633333;15,39616667;65,779;77,7175;;
159,1421333;11/6/13 8:56 AM;8;18,139;19,41333333;198,5543333;217,8446667;;
385,26135;11/6/13 9:56 AM;9;19,28383333;23,998;414,6996667;492,7933333;;
450,5952333;11/6/13 10:56 AM;10;19,868;25,3665;456,6528333;583,2946667;;
213,0879333;11/6/13 11:56 AM;11;19,68783333;22,27483333;272,4996667;243,2426667;;
197,0027;11/6/13 12:56 PM;12;19,58066667;21,56883333;238,9963333;232,6503333;;
418,96225;11/6/13 1:56 PM;13;19,94333333;24,3005;478,6058333;570,5003333;;
305,8801167;11/6/13 2:56 PM;14;19,54816667;22,098;343,6255;451,5651667;;
84,08921667;11/6/13 3:56 PM;15;18,54983333;18,65383333;115,6421667;158,3216667;;
10,13418333;11/6/13 4:56 PM;16;17,447;15,79883333;9,6795;28,27616667;;
0;11/6/13 5:56 PM;17;16,51866667;14,42;0;0,58;;
0;11/6/13 6:56 PM;18;16,45133333;14,24566667;0;0,58;;
0;11/6/13 7:56 PM;19;16,32283333;13,9425;0;0,58;;
0;11/6/13 8:56 PM;20;15,87483333;12,73266667;0;0,58;;
0;11/6/13 9:56 PM;21;15,67266667;13,20433333;0;0,58;;
0;0;22;0;0;0;0;;
0;0;23;0;0;0;0;;
0;0;24;0;0;0;0;;
0;0;1;0;0;0;0;;
0;0;2;0;0;0;0;;
0;0;3;0;0;0;0;;
0;11/7/13 4:56 AM;4;15,2275;11,8285;0;0,58;;
0;11/7/13 5:56 AM;5;13,9135;10,289;0;0,58;;
5,031733333;11/7/13 6:56 AM;6;13,0535;9,360833333;9,463666667;9,3615;;
105,5276333;11/7/13 7:56 AM;7;14,226;12,8285;154,5131667;225,6391667;;
296,5277;11/7/13 8:56 AM;8;17,22916667;20,82366667;344,975;456,0533333;;
445,3934667;11/7/13 9:56 AM;9;19,9375;27,68066667;490,483;622,9208333;;
530,4159667;11/7/13 10:56 AM;10;21,18116667;30,17416667;588,6853333;720,7953333;;
552,4759167;11/7/13 11:56 AM;11;22,10983333;32,67883333;622,398;746,512;;
521,8902833;11/7/13 12:56 PM;12;22,84233333;33,28883333;591,0818333;701,0488333;;
437,6990333;11/7/13 1:56 PM;13;22,97933333;30,4735;499,299;589,1725;;
292,53295;11/7/13 2:56 PM;14;22,08683333;26,49616667;355,7726667;423,826;;
113,6861833;11/7/13 3:56 PM;15;20,092;20,91033333;144,1748333;216,3413333;;
8,717166667;11/7/13 4:56 PM;16;18,12433333;15,8495;7,0135;29,73833333;;
0,002;11/7/13 5:56 PM;17;16,44816667;12,97966667;0;0,58;;
0;11/7/13 6:56 PM;18;15,36083333;11,246;0;0,58;;
0;11/7/13 7:56 PM;19;14,39783333;9,889166667;0;0,58;;
0;11/7/13 8:56 PM;20;13,16683333;9,350833333;0;0,9705;;
0;11/7/13 9:56 PM;21;12,52466667;8,876666667;0;1,1515;;
0;0;22;0;0;0;0;;
0;0;23;0;0;0;0;;
0;0;24;0;0;0;0;;
0;0;1;0;0;0;0;;
0;0;2;0;0;0;0;;
0;0;3;0;0;0;0;;
0;11/8/13 4:56 AM;4;9,366;4,534;0;0,276326531;;
0;11/8/13 5:56 AM;5;9,222333333;4,997833333;0;0,006166667;;
3,552433333;11/8/13 6:56 AM;6;10,44166667;8,5395;8,045166667;9,2365;;
81,79768333;11/8/13 7:56 AM;7;12,024;11,272;111,3665;155,4923333;;
284,4578333;11/8/13 8:56 AM;8;15,55616667;22,90516667;347,0808333;438,063;;
431,3963167;11/8/13 9:56 AM;9;19,91683333;31,5545;477,4215;603,1446667;;
457,0259167;11/8/13 10:56 AM;10;22,399;36,33833333;495,0831667;592,851;;
447,6857667;11/8/13 11:56 AM;11;23,977;40,0995;511,609;574,032;;
462,3991167;11/8/13 12:56 PM;12;24,0355;39,282;521,819;633,5826667;;
425,08525;11/8/13 1:56 PM;13;23,31366667;36,56183333;488,7423333;577,9931667;;
280,3799167;11/8/13 2:56 PM;14;22,68083333;30,39133333;346,9695;413,3861667;;
107,7202667;11/8/13 3:56 PM;15;21,34166667;23,83233333;139,6746667;201,9063333;;
7,403683333;11/8/13 4:56 PM;16;18,81366667;15,90883333;6,493833333;26,95683333;;
0;11/8/13 5:56 PM;17;16,78633333;13,19883333;0;1,16;;
0;11/8/13 6:56 PM;18;15,6565;11,856;0;1,093833333;;
0;11/8/13 7:56 PM;19;14,94033333;11,19883333;0;1,015333333;;
0;11/8/13 8:56 PM;20;14,3305;10,1655;0;0,58;;
0;11/8/13 9:56 PM;21;14,20233333;9,703666667;0;0,58;;
0;0;22;0;0;0;0;;
0;0;23;0;0;0;0;;
0;0;24;0;0;0;0;;
0;0;1;0;0;0;0;;
0;0;2;0;0;0;0;;
0;0;3;0;0;0;0;;
0;11/9/13 4:56 AM;4;13,12266667;9,963333333;0;1,115714286;;
0;11/9/13 5:56 AM;5;13,162;9,413666667;0;0,929333333;;
3,09345;11/9/13 6:56 AM;6;13,25933333;9,193333333;11,271;11,62333333;;
62,92815;11/9/13 7:56 AM;7;15,1425;13,845;144,3171667;195,1206667;;
205,2059667;11/9/13 8:56 AM;8;18,564;24,65933333;322,5595;412,9903333;;
364,0942667;11/9/13 9:56 AM;9;21,02883333;30,1945;406,1993333;505,0883333;;
320,3469667;11/9/13 10:56 AM;10;22,61583333;33,47533333;382,7438333;495,0716667;;
280,5982667;11/9/13 11:56 AM;11;22,98816667;31,56233333;296,06;437,5221667;;
411,7009667;11/9/13 12:56 PM;12;23,62133333;35,78833333;482,6726667;574,0408333;;
327,6359;11/9/13 1:56 PM;13;23,65383333;33,92983333;396,4163333;471,9183333;;
269,2603333;11/9/13 2:56 PM;14;23,20033333;30,4985;326,071;385,3688333;;
90,3693;11/9/13 3:56 PM;15;21,44983333;23,5775;118,0673333;150,5291667;;
10,70098333;11/9/13 4:56 PM;16;19,06683333;16,651;11,03083333;19,8225;;
0;11/9/13 5:56 PM;17;17,21766667;14,04666667;0;1,082333333;;
0;11/9/13 6:56 PM;18;16,522;13,4945;0;1,1475;;
0;11/9/13 7:56 PM;19;15,99833333;13,0155;0;0,8;;
0;11/9/13 8:56 PM;20;15,641;12,29016667;0;0,58;;
0;11/9/13 9:56 PM;21;15,46366667;12,49983333;0;0,58;;
0;0;22;0;0;0;0;;
0;0;23;0;0;0;0;;
0;0;24;0;0;0;0;;
0;0;1;0;0;0;0;;
0;0;2;0;0;0;0;;
0;0;3;0;0;0;0;;
0;11/10/13 4:56 AM;4;15,23483333;12,3365;0;0,58;;
0;11/10/13 5:56 AM;5;15,36283333;12,87116667;0;0,58;;
4,851;11/10/13 6:56 AM;6;15,49166667;13,30266667;10,05216667;11,7855;;
80,17625;11/10/13 7:56 AM;7;16,80933333;16,134;102,3905;128,3288333;;
166,8582;11/10/13 8:56 AM;8;19,408;21,5135;191,1446667;221,554;;
121,50625;11/10/13 9:56 AM;9;20,42266667;21,6345;148,37;149,5031667;;
133,692;11/10/13 10:56 AM;10;21,52133333;23,41516667;155,6736667;161,243;;
174,91665;11/10/13 11:56 AM;11;22,21833333;23,9595;199,2113333;198,8115;;
197,9211;11/10/13 12:56 PM;12;22,62016667;27,88283333;223,9306667;230,8943333;;
